BGT_SIRET,BGT_NOM,BGT_CONTNAT,BGT_NATURE_LABEL,BGT_FONCTION,BGT_SECTION,BGT_CODRD,BGT_MTREAL,BGT_NATDEC,BGT_ANNEE,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_FONCTION_LABEL,BGT_OPERATION,BGT_OPBUDG,BGT_MTBUDGPREC,BGT_MTRARPREC,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_MTRAR3112,BGT_ARTSPE,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
20005270200012,FINANCES,1641,16 - Emprunts et dettes assimilées,02080,investissement,dépense,2381.34,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,1641,16 - Emprunts et dettes assimilées,02040,investissement,dépense,6834.94,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,1641,16 - Emprunts et dettes assimilées,02030,investissement,dépense,26163.5,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENVIRONNEM,2128,21 - Immobilisations corporelles,83000,investissement,dépense,12000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2128,21 - Immobilisations corporelles,83100,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2128,21 - Immobilisations corporelles,83100,investissement,dépense,7820,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21578,21 - Immobilisations corporelles,30000,investissement,dépense,1000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21571,21 - Immobilisations corporelles,02061,investissement,dépense,25000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21571,21 - Immobilisations corporelles,02061,investissement,dépense,50000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21538,21 - Immobilisations corporelles,81700,investissement,dépense,40000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21538,21 - Immobilisations corporelles,81700,investissement,dépense,420,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21538,21 - Immobilisations corporelles,81700,investissement,dépense,25000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21538,21 - Immobilisations corporelles,02400,investissement,dépense,15000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21534,21 - Immobilisations corporelles,81400,investissement,dépense,20000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21534,21 - Immobilisations corporelles,81400,investissement,dépense,18100,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21532,21 - Immobilisations corporelles,40000,investissement,dépense,3000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,21531,21 - Immobilisations corporelles,95000,investissement,dépense,8800,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2138,21 - Immobilisations corporelles,82300,investissement,dépense,30900,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2138,21 - Immobilisations corporelles,70000,investissement,dépense,4100,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2138,21 - Immobilisations corporelles,70000,investissement,dépense,4300,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2138,21 - Immobilisations corporelles,70000,investissement,dépense,1500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENFANCE,2135,21 - Immobilisations corporelles,64100,investissement,dépense,30000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,2135,21 - Immobilisations corporelles,40000,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,2135,21 - Immobilisations corporelles,32100,investissement,dépense,191000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21578,21 - Immobilisations corporelles,30000,investissement,dépense,4500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,2158,21 - Immobilisations corporelles,02010,investissement,dépense,2000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,2135,21 - Immobilisations corporelles,02070,investissement,dépense,9300,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2158,21 - Immobilisations corporelles,02060,investissement,dépense,6100,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,2184,21 - Immobilisations corporelles,02091,investissement,dépense,1000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,2184,21 - Immobilisations corporelles,02010,investissement,dépense,4000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,2184,21 - Immobilisations corporelles,02000,investissement,dépense,9000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PROXIMITE,2183,21 - Immobilisations corporelles,02011,investissement,dépense,6000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,2183,21 - Immobilisations corporelles,02000,investissement,dépense,16800,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,2183,21 - Immobilisations corporelles,02000,investissement,dépense,6500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,2183,21 - Immobilisations corporelles,02000,investissement,dépense,27330,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,FINANCES,2183,21 - Immobilisations corporelles,02000,investissement,dépense,1500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2182,21 - Immobilisations corporelles,02061,investissement,dépense,11500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,2161,21 - Immobilisations corporelles,33100,investissement,dépense,5000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,2161,21 - Immobilisations corporelles,33100,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,CULTURE,2161,21 - Immobilisations corporelles,32200,investissement,dépense,2000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2158,21 - Immobilisations corporelles,82300,investissement,dépense,20500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2158,21 - Immobilisations corporelles,82300,investissement,dépense,3600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2158,21 - Immobilisations corporelles,02061,investissement,dépense,19500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,2158,21 - Immobilisations corporelles,02061,investissement,dépense,2700,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2158,21 - Immobilisations corporelles,02060,investissement,dépense,6000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,2135,21 - Immobilisations corporelles,02093,investissement,dépense,300000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ECONOMIE,2132,21 - Immobilisations corporelles,90000,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,2128,21 - Immobilisations corporelles,95000,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02090,investissement,dépense,1500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,21318,21 - Immobilisations corporelles,02050,investissement,dépense,74500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,21318,21 - Immobilisations corporelles,02050,investissement,dépense,35000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02040,investissement,dépense,3000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02040,investissement,dépense,100000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02040,investissement,dépense,300000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21316,21 - Immobilisations corporelles,02600,investissement,dépense,600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21316,21 - Immobilisations corporelles,02600,investissement,dépense,4000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21316,21 - Immobilisations corporelles,02600,investissement,dépense,5500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,VOIRIEEV,21316,21 - Immobilisations corporelles,02600,investissement,dépense,20000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENFANCE,21312,21 - Immobilisations corporelles,21000,investissement,dépense,24000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENFANCE,21312,21 - Immobilisations corporelles,21000,investissement,dépense,8000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENFANCE,21312,21 - Immobilisations corporelles,21000,investissement,dépense,21600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21311,21 - Immobilisations corporelles,02080,investissement,dépense,10000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21311,21 - Immobilisations corporelles,02080,investissement,dépense,6000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21311,21 - Immobilisations corporelles,02080,investissement,dépense,4600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21311,21 - Immobilisations corporelles,02080,investissement,dépense,3000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21311,21 - Immobilisations corporelles,02080,investissement,dépense,25000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02090,investissement,dépense,15000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02090,investissement,dépense,5000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ECONOMIE,2132,21 - Immobilisations corporelles,90000,investissement,dépense,27000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ECONOMIE,2132,21 - Immobilisations corporelles,90000,investissement,dépense,20500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,21318,21 - Immobilisations corporelles,95000,investissement,dépense,3400,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,EQUIPEMENT,21318,21 - Immobilisations corporelles,95000,investissement,dépense,650,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21318,21 - Immobilisations corporelles,40000,investissement,dépense,10400,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21318,21 - Immobilisations corporelles,40000,investissement,dépense,6000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,SPORTIVE,21318,21 - Immobilisations corporelles,40000,investissement,dépense,700,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,TOURISME,21318,21 - Immobilisations corporelles,33100,investissement,dépense,626000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,33100,investissement,dépense,3600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,12000,investissement,dépense,6000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,03100,investissement,dépense,411000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,1500,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,9000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,18600,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,5000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,57400,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,PATRIMOINE,21318,21 - Immobilisations corporelles,02096,investissement,dépense,975000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
20005270200012,ENVIRONNEM,4582,4582 - Opérations sous mandat,81000,investissement,recette,30000,,,,,,,,,,,,,,,2021-02-18T15:12:10.446000,602e748dc94ca760c6c0f579,64f9c99c-db8d-4157-993e-5e317f9bf37b,bauge-en-anjou
