dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_v_0.1.2,is_valid_v_0.1.3,is_valid_v_0.1.4,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
5cb5ec6106e3e71c8f62e169,Parkings,parkings,https://demo.data.gouv.fr/fr/datasets/parkings/,a7c7a8df-f3b2-4f59-8217-2aaf762b43e1,Export au format JSON,https://data.seineouest.fr/explore/dataset/parkings/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-12T05:02:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5b60645a06e3e73216e1d920,Enquête déplacements (2015) en Loire-Atlantique,enquete-deplacements-2015-en-loire-atlantique,https://demo.data.gouv.fr/fr/datasets/enquete-deplacements-2015-en-loire-atlantique/,86cb73de-be24-44e7-a9d3-62e2db5d86fe,3_Documents_explicatifs.zip,https://data.loire-atlantique.fr/api/datasets/1.0/224400028_enquete-deplacements-en-loire-atlantique/attachments/3_documents_explicatifs_zip,2015-09-30T00:00:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5b60645a06e3e73216e1d920,Enquête déplacements (2015) en Loire-Atlantique,enquete-deplacements-2015-en-loire-atlantique,https://demo.data.gouv.fr/fr/datasets/enquete-deplacements-2015-en-loire-atlantique/,fe0b0422-6360-4382-a08d-be932de5d284,Enquete_deplacements_opendata.zip,https://data.loire-atlantique.fr/api/datasets/1.0/224400028_enquete-deplacements-en-loire-atlantique/attachments/enquete_deplacements_opendata_zip,2015-09-30T00:00:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5b60645a06e3e73216e1d920,Enquête déplacements (2015) en Loire-Atlantique,enquete-deplacements-2015-en-loire-atlantique,https://demo.data.gouv.fr/fr/datasets/enquete-deplacements-2015-en-loire-atlantique/,6c73400a-960e-44f5-8ef3-84547b79ba99,Export au format JSON,https://data.loire-atlantique.fr/explore/dataset/224400028_enquete-deplacements-en-loire-atlantique/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2015-09-30T00:00:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5b60645a06e3e73216e1d920,Enquête déplacements (2015) en Loire-Atlantique,enquete-deplacements-2015-en-loire-atlantique,https://demo.data.gouv.fr/fr/datasets/enquete-deplacements-2015-en-loire-atlantique/,154e108f-05c1-4196-bc3a-1b2e52923e39,Export au format CSV,https://data.loire-atlantique.fr/explore/dataset/224400028_enquete-deplacements-en-loire-atlantique/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2015-09-30T00:00:00,departement-de-loire-atlantique,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5ce889a59ce2e755dc0dbf2c,Parkings du centre-ville de Digne-les-Bains,parkings-du-centre-ville-de-digne-les-bains,https://demo.data.gouv.fr/fr/datasets/parkings-du-centre-ville-de-digne-les-bains/,bbc2eaee-205f-4add-a303-27a914192a87,Dépliant sur le stationnement à Digne-les-Bains,https://trouver.datasud.fr/dataset/7e7fb15f-d2cb-4e42-849d-878c56920c91/resource/bbc2eaee-205f-4add-a303-27a914192a87/download/web-depliant-parking-02.pdf,2019-05-09T00:00:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cb5ec6106e3e71c8f62e169,Parkings,parkings,https://demo.data.gouv.fr/fr/datasets/parkings/,0ce4ca2c-0ae8-47a7-a8ed-d65a74a764ac,Export au format GeoJSON,https://data.seineouest.fr/explore/dataset/parkings/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-12T05:02:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,02507ff2-a822-49c0-a255-e4b643bdcd6c,Export au format Shapefile,http://opendata.stif.info/explore/dataset/parcs-relais-idf/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2019-02-19T15:34:55,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,e3ef1dd7-ff36-4249-805c-26dde8b905fc,Export au format CSV,http://opendata.stif.info//explore/dataset/parcs-relais-idf/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2015-10-28T08:47:58,ile-de-france-mobilites,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
55f1b1c2c751df29861f92c4,Accueil des gens du voyage dans l'Aube,accueil-des-gens-du-voyage-dans-laube,https://demo.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,5a35f8d4-16db-452f-b454-79d7c9f247fc,N_TERRAIN_GENS_VOYAGE_S_010.TAB (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-01-24/5e2a83d53918c4102ac6339d/datasetaggregate-1579844564873.zip/78943b17-f109-4f49-b236-e8db92d9147c/n-terrain-gens-voyage-s-010.zip,2020-02-23T06:50:38.017000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5bcf4595634f412cc744840c,Aires de covoiturage en France,aires-de-covoiturage-en-france,https://demo.data.gouv.fr/fr/datasets/aires-de-covoiturage-en-france/,8e80f056-0ecb-439f-b55e-57a79010ffb0,Fichier nationnal des Aires de covoiturage (et autres parkings identifiés par les collectivités locales),https://static.data.gouv.fr/resources/aires-de-covoiturage-en-france/20181024-154858/fichier-national-aires-covoiturage-2018-consolide-par-blablacar.xlsx,2018-10-24T15:49:05.259000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
557f1b4ec751df366a1d4c0a,"PIRAA- Aires de stationnement, retournement et déviation des poids lourds de Auvergne-Rhône-Alpes",piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://demo.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,fee5d47f-22ac-4d93-9336-64958cc6178b,r_piraa_pl_p_zse (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/services/5e2a2021fa4268bc2567515b/feature-types/ms:r_piraa_pl_p_zse?format=SHP&projection=WGS84,2020-01-24T13:36:39.632000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
557f1b4ec751df366a1d4c0a,"PIRAA- Aires de stationnement, retournement et déviation des poids lourds de Auvergne-Rhône-Alpes",piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://demo.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,63794133-1264-4592-8104-a5d2ad9e9c83,r_piraa_pl_p_zse (export GeoJSON),https://transcode.geo.data.gouv.fr/services/5e2a2021fa4268bc2567515b/feature-types/ms:r_piraa_pl_p_zse?format=GeoJSON&projection=WGS84,2020-01-24T13:36:39.631000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
557f1b4ec751df366a1d4c0a,"PIRAA- Aires de stationnement, retournement et déviation des poids lourds de Auvergne-Rhône-Alpes",piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://demo.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,dc879de5-1009-455b-8c2e-21fb62bd10f5,r_piraa_pl_p_zse (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/services/5e2a1f8ffa4268bc2560456d/feature-types/ms:r_piraa_pl_p_zse?format=SHP&projection=WGS84,2020-01-24T13:36:39.631000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
557f1b4ec751df366a1d4c0a,"PIRAA- Aires de stationnement, retournement et déviation des poids lourds de Auvergne-Rhône-Alpes",piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://demo.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,50b81756-6fb4-41aa-a6c8-908f7dcad596,r_piraa_pl_p_zse (export GeoJSON),https://transcode.geo.data.gouv.fr/services/5e2a1f8ffa4268bc2560456d/feature-types/ms:r_piraa_pl_p_zse?format=GeoJSON&projection=WGS84,2020-01-24T13:36:39.630000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,d4fb5ec9-6320-4aa6-98bf-ca9481a7649b,ArcGIS Hub Dataset,https://donneespubliques.niortagglo.fr/datasets/59a8588cb51c4f32845a5d126f946d9d_0,2021-06-04T16:28:30.764000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,5e858d67-4973-403e-b38b-3af2d15ea0e3,ArcGIS GeoService,https://services.arcgis.com/CaoMq07djE0FqJTO/arcgis/rest/services/Parking/FeatureServer/0,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,aba6b6ea-c06c-4ceb-b8b5-c5dfd18ca3a5,KML,https://donneespubliques.niortagglo.fr/datasets/59a8588cb51c4f32845a5d126f946d9d_0.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,1a11d340-57b3-4844-9f6a-b2f9757d0f2a,CSV,https://donneespubliques.niortagglo.fr/datasets/59a8588cb51c4f32845a5d126f946d9d_0.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,b285c511-5796-4a6f-a9ba-0c195dd7d4fc,Shapefile,https://donneespubliques.niortagglo.fr/datasets/59a8588cb51c4f32845a5d126f946d9d_0.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60ba388e1863a0cb772ee2c2,Parking,parking-2,https://demo.data.gouv.fr/fr/datasets/parking-2/,204421e7-73b4-4fad-b5c1-0644c0cce62e,GeoJSON,https://donneespubliques.niortagglo.fr/datasets/59a8588cb51c4f32845a5d126f946d9d_0.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,2021-06-04T16:28:30.762000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f3f9612a0ca851af8d8aef0, Parkings en ouvrage de Montpellier ,parkings-en-ouvrage-de-montpellier,https://demo.data.gouv.fr/fr/datasets/parkings-en-ouvrage-de-montpellier/,3e23897a-9aec-49d2-968e-f270f17b0adf,Parkings en ouvrage de Montpellier ,http://data.montpellier3m.fr/dataset/parkings-en-ouvrage-de-montpellier,2020-08-21T11:39:11.592000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60acb2a380bbed74189e1355,Stationnement vélo (format .json),stationnement-velo-format-json,https://demo.data.gouv.fr/fr/datasets/stationnement-velo-format-json/,93692f50-b548-4ac4-afa9-e553f8af7f18,stationnement-velos.json,https://static.data.gouv.fr/resources/stationnement-velo-format-shp/20210525-105241/stationnement-velos.json,2021-05-25T10:52:46.531000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cb044008b4c410fa7dad1aa,Zone bleue,zone-bleue,https://demo.data.gouv.fr/fr/datasets/zone-bleue/,d7e036ad-7df3-4194-a710-ce8f52167593, Document décrivant le modèle de données,https://static.data.gouv.fr/resources/zone-bleue/20190412-095531/spec-zonebleue-saint-paul-les-dax.pdf,2019-04-12T09:55:48.634000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cb044008b4c410fa7dad1aa,Zone bleue,zone-bleue,https://demo.data.gouv.fr/fr/datasets/zone-bleue/,e7c41250-86f3-4684-97f8-82d3de415cd4,Liste les adresses constituant la zone bleue sur la commune de Saint-Paul-lès-Dax (Format SHAPE),https://static.data.gouv.fr/resources/zone-bleue/20190412-095359/zonebleue-saint-paul-les-dax.zip,2019-04-12T09:55:23.301000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cb044008b4c410fa7dad1aa,Zone bleue,zone-bleue,https://demo.data.gouv.fr/fr/datasets/zone-bleue/,b19fc504-1ccc-4929-b566-76c0f604d65f,Liste les adresses constituant la zone bleue sur la commune de Saint-Paul-lès-Dax (Format GEOJSON),https://static.data.gouv.fr/resources/zone-bleue/20190412-095400/zonebleue-saint-paul-les-dax.geojson,2019-04-12T09:54:21.306000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cab00538b4c416e5110ca03,Stationnements gratuits publics,stationnements-gratuits-publics,https://demo.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,e75fa2a1-3871-471f-8f7d-813e85254b91,Document décrivant le modèle de données,https://static.data.gouv.fr/resources/stationnements-gratuits-publics/20190410-154533/spec-stationnement-gratuit-saint-paul-les-dax.pdf,2019-04-10T15:45:46.743000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cab00538b4c416e5110ca03,Stationnements gratuits publics,stationnements-gratuits-publics,https://demo.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,3589f914-cbfe-44d6-8c68-93739dd9b0f9,Liste des emplacements de stationnement gratuit public sur la commune de Saint-Paul-lès-Dax,https://static.data.gouv.fr/resources/stationnements-gratuits-publics/20190410-154612/stationnement-gratuit-saint-paul-les-dax.xlsx,2019-04-10T15:46:15.356000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cab00538b4c416e5110ca03,Stationnements gratuits publics,stationnements-gratuits-publics,https://demo.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,47d4ae90-1179-4dc4-9f36-93a93c425997,Liste des emplacements de stationnement gratuit public sur la commune de Saint-Paul-lès-Dax,https://static.data.gouv.fr/resources/stationnements-gratuits-publics/20190410-154554/stationnement-gratuit-saint-paul-les-dax.csv,2019-04-10T15:46:05.155000,commune-de-saint-paul-les-dax,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f97654ff534ae7772d5f959,Angers Stationnement,angers-stationnement-1,https://demo.data.gouv.fr/fr/datasets/angers-stationnement-1/,280b3caa-3681-4534-895f-ab738a81d4ca,Export au format Shapefile,https://paysdelaloire.opendatasoft.com/explore/dataset/angers_stationnement/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,98f27e77-4212-41a6-8b88-63addb040ad0,Export au format GeoJSON,http://opendata.stif.info/explore/dataset/parcs-relais-idf/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2019-02-19T15:34:55,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,a639456b-9718-4131-900a-c8492cbe44f0,Export au format JSON,http://opendata.stif.info/explore/dataset/parcs-relais-idf/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2019-02-19T15:34:55,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,9aff4cfe-821e-49e6-befb-bdf9b3cc590c,Export au format CSV,http://opendata.stif.info/explore/dataset/parcs-relais-idf/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2019-02-19T15:34:55,ile-de-france-mobilites,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,79acabaa-94a7-4409-9f87-ab9a0598dfd7,Export au format Shapefile,http://opendata.stif.info//explore/dataset/parcs-relais-idf/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2015-10-28T08:47:58,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,be4f9394-d84c-4a67-9ed9-6ecf9ff395b2,Export au format GeoJSON,http://opendata.stif.info//explore/dataset/parcs-relais-idf/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2015-10-28T08:47:58,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
56f26f0ea3a729648fbc2067,Parcs Relais en Île-de-France,parcs-relais-en-ile-de-france,https://demo.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,56fdf0a0-8423-495b-8c14-ada4a315590b,Export au format JSON,http://opendata.stif.info//explore/dataset/parcs-relais-idf/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2015-10-28T08:47:58,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5cb5ec6106e3e71c8f62e169,Parkings,parkings,https://demo.data.gouv.fr/fr/datasets/parkings/,d446e8db-2c82-4eef-b79a-e6d8789e6ad6,Export au format Shapefile,https://data.seineouest.fr/explore/dataset/parkings/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-12T05:02:00,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f97654ff534ae7772d5f959,Angers Stationnement,angers-stationnement-1,https://demo.data.gouv.fr/fr/datasets/angers-stationnement-1/,a221dca4-e546-43ff-80e6-afd428cf75fd,Export au format GeoJSON,https://paysdelaloire.opendatasoft.com/explore/dataset/angers_stationnement/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f6582ec1c74c6550e8021e3,Stationnement en ouvrage,stationnement-en-ouvrage,https://demo.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,57eb224d-341f-4da0-a904-52b60dc2e514,Export au format JSON,https://opendata.paris.fr/explore/dataset/stationnement-en-ouvrage/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-06T07:42:17,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f97654ff534ae7772d5f959,Angers Stationnement,angers-stationnement-1,https://demo.data.gouv.fr/fr/datasets/angers-stationnement-1/,9ffdec54-5ffb-4015-a7a6-7fb96cc9b3f3,Export au format CSV,https://paysdelaloire.opendatasoft.com/explore/dataset/angers_stationnement/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,region-des-pays-de-la-loire,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
6088a6981f75adef6b9bacd1,Stationnement - Lieux de stationnement sur La Rochelle,lieux-de-stationnement-sur-la-rochelle,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-sur-la-rochelle/,d09d921f-5a68-4790-a9aa-ec032651fb00,parking_larochelle,https://d4c.agglo-larochelle.fr/dataset/998ac26f-0137-440e-a82f-4c94f3057ad9/resource/d09d921f-5a68-4790-a9aa-ec032651fb00/download/1093080492.csv,2021-09-09T00:00:00,la-rochelle,,3 - search request,,False,False,False,False,True,True,0.1.4,True,False,False,True,False,True,,etalab/schema-stationnement,False,True,False
