dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_v_0.1.2,is_valid_v_0.1.3,is_valid_v_0.1.4,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
602e829cc38d74c1c131010d,Lieux de stationnement hors voirie du centre ville de Beauvais,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,287142e4-50b2-4cbf-b06e-99da5627e638,Lieux de stationnement hors voirie de la ville de Beauvais,https://static.data.gouv.fr/resources/lieux-de-stationnement-hors-voirie-de-la-ville-de-beauvais/20210218-160748/base-de-donnees-lieux-de-stationnements-hors-voirie.csv,2021-02-18T16:08:12.994000,ville-de-beauvais,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602e829cc38d74c1c131010d,Lieux de stationnement hors voirie du centre ville de Beauvais,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,144a5c0a-9a35-497f-a8ab-4e6cdd409f00,Fiche descriptive du jeu de données,https://static.data.gouv.fr/resources/lieux-de-stationnement-hors-voirie-de-la-ville-de-beauvais/20210218-162256/lieux-de-stationnement.pdf,2021-02-19T09:23:35.019000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602e829cc38d74c1c131010d,Lieux de stationnement hors voirie du centre ville de Beauvais,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,3a65d821-93d2-420a-a280-488baf22cfcb,Carte des mobilités douces de Beauvais,http://umap.openstreetmap.fr/fr/map/intermodalite-a-beauvais-carte-des-mobilites-douce_565072#15/49.4296/2.0934,2021-02-19T15:43:00.974000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e9f8b189fe6c6e6cb18094a,Parkings et lieux de stationnement,parkings-1,https://demo.data.gouv.fr/fr/datasets/parkings-1/,de8ba426-e8cc-4b4e-86cf-f0d0affbb6d9,Lieux de stationnement (normalisé Etalab),https://data.mobilites-m.fr/api/normes/lieuxstationnements,2021-09-13T02:55:38.777000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
585549e788ee3843a1c65bb3,Documents pour les utilisateurs de bornes electriques,documents-pour-les-utilisateurs-de-bornes-electriques,https://demo.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,98544447-12bf-47c9-9bbf-255537f1db54,Papillon de vigilance,https://static.data.gouv.fr/resources/documents-pour-les-utilisateurs-de-bornes-electriques/20161217-152234/AUBE_Kit_Papillon_Vigilance.jpg,2017-02-14T17:20:29.241000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
585549e788ee3843a1c65bb3,Documents pour les utilisateurs de bornes electriques,documents-pour-les-utilisateurs-de-bornes-electriques,https://demo.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,0b8b161b-c64d-4a25-8c27-db9d0e16a9d6,Charte des Utilisateurs de Bornes Electriques (CUBE),https://docs.google.com/document/d/1GJFfemzi2EX-6D9t6yXcCfhkpH2rSV1ZDQvGON-DB-Q/,2017-02-14T17:21:17.062000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
585549e788ee3843a1c65bb3,Documents pour les utilisateurs de bornes electriques,documents-pour-les-utilisateurs-de-bornes-electriques,https://demo.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,dc81de4e-8024-4820-b93b-e1343ee20812,Demande d’aménagement de stationnement réglementé en zone bleue sur emplacement (s) réservé (s) à la recharge sur la voie publique ,https://docs.google.com/document/d/1YLdfCfMyt5PPIRqRqViOackspE82t84B0KIuGFN8WT8/edit?usp=sharing,2019-12-23T10:23:00.269000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
6116206296f266ff0c1a8619,Parkings de la Métropole de Lyon (format ETALAB),parkings-de-la-metropole-de-lyon-format-etalab,https://demo.data.gouv.fr/fr/datasets/parkings-de-la-metropole-de-lyon-format-etalab/,bb972800-d6dd-4b50-ad17-b199b8ecf9b6,Parkings de la Métropole de Lyon (format ETALAB),https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,2021-08-13T11:39:48.697000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
6116206296f266ff0c1a8619,Parkings de la Métropole de Lyon (format ETALAB),parkings-de-la-metropole-de-lyon-format-etalab,https://demo.data.gouv.fr/fr/datasets/parkings-de-la-metropole-de-lyon-format-etalab/,12d104ba-082c-4afb-b3f8-76a2de622d84,Parkings de la Métropole de Lyon (format ETALAB),https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,2021-08-13T11:39:48.697000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e9f8b189fe6c6e6cb18094a,Parkings et lieux de stationnement,parkings-1,https://demo.data.gouv.fr/fr/datasets/parkings-1/,35fd9b0f-b14d-4873-802e-3aa07d8593a3,Lieux de stationnement,https://data.mobilites-m.fr/api/findType/json?types=parking,2021-09-13T02:55:38.777000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e9f8b189fe6c6e6cb18094a,Parkings et lieux de stationnement,parkings-1,https://demo.data.gouv.fr/fr/datasets/parkings-1/,86049829-1add-414e-a34e-400773f20151,Parkings,https://data.mobilites-m.fr/api/findType/json?types=PKG,2021-09-13T02:55:38.777000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
596dd61988ee3814431a54d2,Lieux de stationnement pour deux-roues - Bayonne,lieux-de-stationnement-pour-deux-roues-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,3b1d3622-25c0-405b-b04d-b18d919d5544,velo_park.shp (archive),https://files.geo.data.gouv.fr/link-proxy/www.bayonne.fr/2021-01-15/6000e9816a65b6cc5a9fe87b/velo-park.zip/velo-park.zip,2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e7eccbe514104d031fbf416,Angers Stationnement,angers-stationnement,https://demo.data.gouv.fr/fr/datasets/angers-stationnement/,0abecb2f-8cd8-4632-81f9-4866e38bfea0,Export au format Shapefile,https://data.angers.fr/explore/dataset/angers_stationnement/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e7eccbe514104d031fbf416,Angers Stationnement,angers-stationnement,https://demo.data.gouv.fr/fr/datasets/angers-stationnement/,b50c1b8c-d9a2-4952-bf54-413fb9267163,Export au format GeoJSON,https://data.angers.fr/explore/dataset/angers_stationnement/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e7eccbe514104d031fbf416,Angers Stationnement,angers-stationnement,https://demo.data.gouv.fr/fr/datasets/angers-stationnement/,910a2f2e-7c5e-4cca-95ff-7df04ce61e40,Export au format JSON,https://data.angers.fr/explore/dataset/angers_stationnement/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5e7eccbe514104d031fbf416,Angers Stationnement,angers-stationnement,https://demo.data.gouv.fr/fr/datasets/angers-stationnement/,5a979e87-6ad1-4df5-af5f-ceebee1e9424,Export au format CSV,https://data.angers.fr/explore/dataset/angers_stationnement/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,angers-loire-metropole,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f6582ec1c74c6550e8021e3,Stationnement en ouvrage,stationnement-en-ouvrage,https://demo.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,e009c60f-69c8-4d16-809f-45b99ae50dde,Export au format Shapefile,https://opendata.paris.fr/explore/dataset/stationnement-en-ouvrage/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-06T07:42:17,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f6582ec1c74c6550e8021e3,Stationnement en ouvrage,stationnement-en-ouvrage,https://demo.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,126ba74a-db09-404d-8638-e5c3ac8f5f94,Export au format GeoJSON,https://opendata.paris.fr/explore/dataset/stationnement-en-ouvrage/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-06T07:42:17,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
55f1b1c2c751df29861f92c4,Accueil des gens du voyage dans l'Aube,accueil-des-gens-du-voyage-dans-laube,https://demo.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,0f2b13b7-cbaa-439d-a0de-dbae55524a73,N_TERRAIN_GENS_VOYAGE_S_010.TAB (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a20d6fa4268bc256e0594/downloads/5e2a83d53918c4102ac6339d?format=GeoJSON&projection=WGS84,2020-02-23T06:50:38.018000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f6582ec1c74c6550e8021e3,Stationnement en ouvrage,stationnement-en-ouvrage,https://demo.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,b6226b68-8142-458f-8407-afdb3b736eea,Export au format CSV,https://opendata.paris.fr/explore/dataset/stationnement-en-ouvrage/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-09-06T07:42:17,mairie-de-paris,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602fb4710288bd14067ce5a5,Lieux de stationnement Epône,lieux-de-stationnement-epone,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,f63f9a4f-e952-4f5a-b58b-6c8aadde2e07,Parking (1).pdf,https://gpseo.opendatasoft.com/api/datasets/1.0/lieux_de_stationnement_epone/attachments/parking_1_pdf,2021-02-18T12:16:33,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602fb4710288bd14067ce5a5,Lieux de stationnement Epône,lieux-de-stationnement-epone,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,bb79490f-9aa8-454f-91d3-7b36ccc292a2,Export au format Shapefile,https://gpseo.opendatasoft.com/explore/dataset/lieux_de_stationnement_epone/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T12:16:33,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602fb4710288bd14067ce5a5,Lieux de stationnement Epône,lieux-de-stationnement-epone,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,b801240b-3d08-47fb-a424-9b71675b7ac7,Export au format GeoJSON,https://gpseo.opendatasoft.com/explore/dataset/lieux_de_stationnement_epone/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T12:16:33,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602fb4710288bd14067ce5a5,Lieux de stationnement Epône,lieux-de-stationnement-epone,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,fb6d39ad-ec42-431a-bc40-84583a50e28e,Export au format JSON,https://gpseo.opendatasoft.com/explore/dataset/lieux_de_stationnement_epone/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T12:16:33,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602fb4710288bd14067ce5a5,Lieux de stationnement Epône,lieux-de-stationnement-epone,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,1c7f2005-4af4-4398-8cb6-2ec110e0c0bd,Export au format CSV,https://gpseo.opendatasoft.com/explore/dataset/lieux_de_stationnement_epone/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T12:16:33,epone,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60c06eff81afd61bceb4a7ce,Lieux de stationnement pour deux-roues motorisés - Bayonne,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,81eba010-8794-4d8c-9ada-839802541f34,moto_park.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/60c06eb5fa4268bc25d68e11/downloads/60c06eb5180bba533b776a44?format=SHP&projection=WGS84,2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60c06eff81afd61bceb4a7ce,Lieux de stationnement pour deux-roues motorisés - Bayonne,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,e6dae805-77a4-4bf8-a614-7af4941f9e52,moto_park.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/60c06eb5fa4268bc25d68e11/downloads/60c06eb5180bba533b776a44?format=GeoJSON&projection=WGS84,2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60c06eff81afd61bceb4a7ce,Lieux de stationnement pour deux-roues motorisés - Bayonne,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,0be8e50f-d6b5-4c25-aa74-4caf4fa96007,moto_park.shp (archive),https://files.geo.data.gouv.fr/link-proxy/www.bayonne.fr/2021-06-09/60c06eb5180bba533b776a44/moto-park.zip/moto-park.zip,2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60fa1492f2a2764b4b881b8c,Lieux de covoiturage sur le territoire de Grand Chambéry,lieux-de-covoiturage-sur-le-territoire-de-grand-chambery,https://demo.data.gouv.fr/fr/datasets/lieux-de-covoiturage-sur-le-territoire-de-grand-chambery/,594c4102-570f-4e95-b83d-89d0d2db974a,Export au format Shapefile,https://donnees.grandchambery.fr/explore/dataset/20210722_200069110_lieuxcovoit/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-07-23T11:22:32,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60fa1492f2a2764b4b881b8c,Lieux de covoiturage sur le territoire de Grand Chambéry,lieux-de-covoiturage-sur-le-territoire-de-grand-chambery,https://demo.data.gouv.fr/fr/datasets/lieux-de-covoiturage-sur-le-territoire-de-grand-chambery/,6e882870-4fa8-4a06-9de7-a76f175b450d,Export au format GeoJSON,https://donnees.grandchambery.fr/explore/dataset/20210722_200069110_lieuxcovoit/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-07-23T11:22:32,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60fa1492f2a2764b4b881b8c,Lieux de covoiturage sur le territoire de Grand Chambéry,lieux-de-covoiturage-sur-le-territoire-de-grand-chambery,https://demo.data.gouv.fr/fr/datasets/lieux-de-covoiturage-sur-le-territoire-de-grand-chambery/,02440620-22bd-41da-a5b8-dd42c52da4f2,Export au format JSON,https://donnees.grandchambery.fr/explore/dataset/20210722_200069110_lieuxcovoit/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-07-23T11:22:32,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
60fa1492f2a2764b4b881b8c,Lieux de covoiturage sur le territoire de Grand Chambéry,lieux-de-covoiturage-sur-le-territoire-de-grand-chambery,https://demo.data.gouv.fr/fr/datasets/lieux-de-covoiturage-sur-le-territoire-de-grand-chambery/,b2a82ef0-5347-4704-8e4b-b63f49edb87d,Export au format CSV,https://donnees.grandchambery.fr/explore/dataset/20210722_200069110_lieuxcovoit/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-07-23T11:22:32,grand-chambery,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602effd9545a23fdcb7ce5a3,Lieux de stationnement - parkings sous-sols,lieux-de-stationnement-parkings-sous-sols,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-parkings-sous-sols/,d77b56bb-6ce6-4880-b423-578c564bd5a3,Export au format Shapefile,https://boulognebillancourt-seineouest.opendatasoft.com/explore/dataset/lieux-de-stationnement-parkings-sous-sols/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T14:43:03,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602effd9545a23fdcb7ce5a3,Lieux de stationnement - parkings sous-sols,lieux-de-stationnement-parkings-sous-sols,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-parkings-sous-sols/,6af62b5d-0741-4ebf-bde4-37bf16949bcc,Export au format GeoJSON,https://boulognebillancourt-seineouest.opendatasoft.com/explore/dataset/lieux-de-stationnement-parkings-sous-sols/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T14:43:03,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602effd9545a23fdcb7ce5a3,Lieux de stationnement - parkings sous-sols,lieux-de-stationnement-parkings-sous-sols,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-parkings-sous-sols/,3d7ee39a-a77c-48d0-94b2-e8fe89b38801,Export au format JSON,https://boulognebillancourt-seineouest.opendatasoft.com/explore/dataset/lieux-de-stationnement-parkings-sous-sols/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T14:43:03,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
602effd9545a23fdcb7ce5a3,Lieux de stationnement - parkings sous-sols,lieux-de-stationnement-parkings-sous-sols,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-parkings-sous-sols/,a7cb612d-b411-475c-9660-1980f3092757,Export au format CSV,https://boulognebillancourt-seineouest.opendatasoft.com/explore/dataset/lieux-de-stationnement-parkings-sous-sols/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T14:43:03,ville-de-boulogne-billancourt,,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
596dd61988ee3814431a54d2,Lieux de stationnement pour deux-roues - Bayonne,lieux-de-stationnement-pour-deux-roues-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,f82fbdc9-1ef5-44fe-9397-70dc70541982,velo_park.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5f98c2f7fa4268bc251fc798/downloads/6000e9816a65b6cc5a9fe87b?format=SHP&projection=WGS84,2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
596dd61988ee3814431a54d2,Lieux de stationnement pour deux-roues - Bayonne,lieux-de-stationnement-pour-deux-roues-bayonne,https://demo.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,7d7db974-468a-41fe-8dee-ac7b9c98785d,velo_park.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5f98c2f7fa4268bc251fc798/downloads/6000e9816a65b6cc5a9fe87b?format=GeoJSON&projection=WGS84,2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
5f97654ff534ae7772d5f959,Angers Stationnement,angers-stationnement-1,https://demo.data.gouv.fr/fr/datasets/angers-stationnement-1/,e470ef46-4e3f-49df-858f-725ec482872a,Export au format JSON,https://paysdelaloire.opendatasoft.com/explore/dataset/angers_stationnement/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-03-26T16:19:31,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
55f1b1c2c751df29861f92c4,Accueil des gens du voyage dans l'Aube,accueil-des-gens-du-voyage-dans-laube,https://demo.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,83400487-95d0-4a4b-a6dc-51eb724d6104,N_TERRAIN_GENS_VOYAGE_S_010.TAB (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a20d6fa4268bc256e0594/downloads/5e2a83d53918c4102ac6339d?format=SHP&projection=WGS84,2020-02-23T06:50:38.018000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,,False,False,False,,,etalab/schema-stationnement,False,False,False
